timestamp_iso,mode,front_distance_cm,left_distance_cm,right_distance_cm,executed_motion,executed_speed,next_motion,next_speed,notes,stuck_triggered,queue_len
2025-11-26T13:36:59,REMOTE,27.40,71.10,59.77,backward,1.00,idle,0.00,remote_cmd_backward,0,0
2025-11-26T13:37:01,REMOTE,50.76,57.97,60.54,backward,1.00,idle,0.00,remote_cmd_backward,0,0
2025-11-26T13:37:07,CONFIG,,,,,,,,CONFIG: BACK_SPD=0.85(was:1),1,0
2025-11-26T13:37:09,REMOTE,96.48,63.76,21.18,left,0.85,idle,0.00,remote_cmd_left,0,0
2025-11-26T13:37:15,CONFIG,,,,,,,,CONFIG: TURN_SPD=0.5(was:0.85),1,0
2025-11-26T13:37:17,REMOTE,54.54,55.61,69.41,right,0.50,idle,0.00,remote_cmd_right,0,0
2025-11-26T13:37:18,REMOTE,118.98,62.86,66.08,left,0.50,idle,0.00,remote_cmd_left,0,0
2025-11-26T13:37:24,CONFIG,,,,,,,,CONFIG: TURN_TICK_S=0.4(was:default),1,0
2025-11-26T13:37:26,REMOTE,67.01,55.49,50.25,right,0.50,idle,0.00,remote_cmd_right,0,0
2025-11-26T13:37:31,CONFIG,,,,,,,,CONFIG: TURN_TICK_S=0.2(was:0.4),1,0
2025-11-26T13:37:33,REMOTE,55.87,86.01,118.38,right,0.50,idle,0.00,remote_cmd_right,0,0
2025-11-26T13:37:34,REMOTE,45.88,56.95,50.29,left,0.50,idle,0.00,remote_cmd_left,0,0
2025-11-26T13:37:35,REMOTE,68.60,63.33,52.78,left,0.50,idle,0.00,remote_cmd_left,0,0
2025-11-26T13:37:36,REMOTE,120.95,66.24,66.80,left,0.50,idle,0.00,remote_cmd_left,0,0
2025-11-26T13:37:37,REMOTE,87.29,64.10,52.18,forward,0.85,idle,0.00,remote_cmd_forward,0,0
2025-11-26T13:37:38,REMOTE,67.70,56.51,39.10,forward,0.85,idle,0.00,remote_cmd_forward,0,0
2025-11-26T13:37:39,REMOTE,62.13,53.77,43.52,forward,0.85,idle,0.00,remote_cmd_forward,0,0
2025-11-26T13:37:40,REMOTE,56.59,60.07,28.77,right,0.50,idle,0.00,remote_cmd_right,0,0
2025-11-26T13:37:42,REMOTE,56.64,54.62,42.62,left,0.50,idle,0.00,remote_cmd_left,0,0
2025-11-26T13:37:43,REMOTE,67.49,50.38,47.81,left,0.50,idle,0.00,remote_cmd_left,0,0
2025-11-26T13:37:45,REMOTE,55.74,59.72,46.99,forward,0.85,idle,0.00,remote_cmd_forward,0,0
2025-11-26T13:37:46,REMOTE,37.56,57.80,12.43,forward,0.85,idle,0.00,remote_cmd_forward,0,0
2025-11-26T13:37:46,REMOTE,25.77,51.24,29.84,forward,0.85,idle,0.00,remote_cmd_forward,0,0
2025-11-26T13:37:48,REMOTE,20.59,54.61,35.53,left,0.50,idle,0.00,remote_cmd_left,0,0
2025-11-26T13:37:52,REMOTE,20.84,66.24,30.53,right,0.50,idle,0.00,remote_cmd_right,0,0
2025-11-26T13:37:52,REMOTE,55.95,57.07,28.94,right,0.50,idle,0.00,remote_cmd_right,0,0
2025-11-26T13:37:54,REMOTE,40.52,56.94,16.16,forward,0.85,idle,0.00,remote_cmd_forward,0,0
2025-11-26T13:37:55,REMOTE,55.65,61.31,77.13,forward,0.85,idle,0.00,remote_cmd_forward,0,0
2025-11-26T13:37:57,REMOTE,51.28,45.15,28.08,left,0.50,idle,0.00,remote_cmd_left,0,0
2025-11-26T13:37:59,REMOTE,110.40,9.60,29.50,forward,0.85,idle,0.00,remote_cmd_forward,0,0
2025-11-26T13:38:00,REMOTE,82.45,72.93,49.01,forward,0.85,idle,0.00,remote_cmd_forward,0,0
2025-11-26T13:38:01,REMOTE,52.74,64.53,59.21,forward,0.85,idle,0.00,remote_cmd_forward,0,0
2025-11-26T13:38:02,REMOTE,49.91,8.70,56.59,left,0.50,idle,0.00,remote_cmd_left,0,0
2025-11-26T13:38:03,REMOTE,49.13,11.58,63.24,right,0.50,idle,0.00,remote_cmd_right,0,0
2025-11-26T13:38:04,REMOTE,49.86,86.61,34.54,right,0.50,idle,0.00,remote_cmd_right,0,0
2025-11-26T13:38:05,REMOTE,44.72,7.89,51.96,forward,0.85,idle,0.00,remote_cmd_forward,0,0
