timestamp_iso,mode,front_distance_cm,left_distance_cm,right_distance_cm,executed_motion,executed_speed,next_motion,next_speed,notes,stuck_triggered,queue_len
2025-12-03T13:55:17,REMOTE,79.70,35.80,50.42,forward,0.70,idle,0.00,remote_forward,0,1
2025-12-03T13:55:17,REMOTE,59.94,68.86,11.75,forward,0.70,idle,0.00,remote_forward,0,1
2025-12-03T13:55:18,REMOTE,46.99,84.76,52.31,right,0.45,idle,0.00,remote_right,0,1
2025-12-03T13:55:18,REMOTE,67.57,56.59,59.76,forward,0.70,idle,0.00,remote_forward,0,1
2025-12-03T13:55:19,REMOTE,47.93,49.78,28.77,forward,0.70,idle,0.00,remote_forward,0,1
2025-12-03T13:55:20,REMOTE,24.18,20.75,34.00,forward,0.70,idle,0.00,remote_forward,0,0
2025-12-03T13:55:20,REMOTE,20.54,70.44,28.38,right,0.45,idle,0.00,remote_right,0,1
2025-12-03T13:55:21,REMOTE,32.50,66.11,21.09,forward,0.70,idle,0.00,remote_forward,0,1
2025-12-03T13:55:22,REMOTE,93.90,47.21,30.10,right,0.45,idle,0.00,remote_right,0,1
2025-12-03T13:55:22,REMOTE,4.46,59.64,24.87,forward,0.70,idle,0.00,remote_forward,0,1
2025-12-03T13:55:23,REMOTE,4.24,56.47,29.33,forward,0.70,idle,0.00,remote_forward,0,1
2025-12-03T13:55:23,REMOTE,42.27,16.55,51.11,left,0.45,idle,0.00,remote_left,0,1
2025-12-03T13:55:24,REMOTE,7.20,55.78,29.33,forward,0.70,idle,0.00,remote_forward,0,1
2025-12-03T13:55:25,REMOTE,3.13,72.63,26.88,right,0.45,idle,0.00,remote_right,0,1
2025-12-03T13:55:25,REMOTE,7.20,55.82,29.37,forward,0.70,idle,0.00,remote_forward,0,0
2025-12-03T13:55:50,REMOTE,78.76,36.52,39.40,forward,0.70,idle,0.00,remote_forward,0,1
2025-12-03T13:55:51,REMOTE,58.22,69.63,10.89,forward,0.70,idle,0.00,remote_forward,0,0
2025-12-03T13:55:51,REMOTE,48.19,62.56,51.02,right,0.45,idle,0.00,remote_right,0,0
2025-12-03T13:55:52,REMOTE,60.41,65.90,57.45,forward,0.70,idle,0.00,remote_forward,0,1
2025-12-03T13:55:53,REMOTE,54.79,73.54,26.20,forward,0.70,idle,0.00,remote_forward,0,0
2025-12-03T13:55:53,REMOTE,25.04,24.95,27.48,forward,0.70,idle,0.00,remote_forward,0,0
2025-12-03T13:55:54,REMOTE,22.60,67.23,22.72,right,0.45,idle,0.00,remote_right,0,1
2025-12-03T13:55:54,REMOTE,10.88,66.46,21.61,forward,0.70,idle,0.00,remote_forward,0,1
2025-12-03T13:55:55,REMOTE,64.74,49.86,52.86,right,0.45,idle,0.00,remote_right,0,1
2025-12-03T13:55:56,REMOTE,51.84,43.65,8.19,forward,0.70,idle,0.00,remote_forward,0,1
2025-12-03T13:55:56,REMOTE,37.52,41.25,56.85,forward,0.70,idle,0.00,remote_forward,0,1
2025-12-03T13:55:57,REMOTE,58.22,30.36,57.80,left,0.45,idle,0.00,remote_left,0,1
2025-12-03T13:55:57,REMOTE,46.73,25.55,26.28,forward,0.70,idle,0.00,remote_forward,0,1
2025-12-03T13:55:58,REMOTE,25.90,58.27,43.65,right,0.45,idle,0.00,remote_right,0,1
2025-12-03T13:55:59,REMOTE,19.55,58.14,40.95,forward,0.70,idle,0.00,remote_forward,0,0
